date,oil_rate
2023-05-20,436.1185430176939
2023-05-21,428.62370703521606
2023-05-22,446.5509747365627
2023-05-23,427.8137686882136
2023-05-24,425.1129387142025
2023-05-25,413.1240049400728
2023-05-26,431.49503168098136
2023-05-27,442.05761429586636
2023-05-28,438.8702126466764
2023-05-29,436.78663393390343
2023-05-30,402.46058890653256
2023-05-31,426.91578375797104
2023-06-01,442.03698801519533
2023-06-02,405.5511598853854
2023-06-03,422.25823265889204
2023-06-04,377.4969473867236
2023-06-05,411.8838766254546
2023-06-06,406.29987374160123
2023-06-07,428.8637756265356
2023-06-08,414.8143648280662
2023-06-09,416.57310759658566
2023-06-10,418.24824410532773
2023-06-11,434.73526190565326
2023-06-12,396.495795375126
2023-06-13,400.6618923893075
2023-06-14,412.09725527961484
2023-06-15,402.69475224387924
2023-06-16,378.2015304678734
2023-06-17,424.7831615993119
2023-06-18,367.01520373494367
2023-06-19,381.8573647906084
2023-06-20,384.8984220803635
2023-06-21,366.4839023695238
2023-06-22,395.28560225885593
2023-06-23,375.75056504235135
2023-06-24,404.08276865331356
2023-06-25,366.85999574063476
2023-06-26,376.38852286293974
2023-06-27,400.05009580576944
2023-06-28,362.84705463452894
2023-06-29,359.6659265847907
2023-06-30,388.5941584815055
2023-07-01,381.1480990821549
2023-07-02,380.7398019845519
2023-07-03,369.53021579467816
2023-07-04,391.2801867360319
2023-07-05,408.30607153941156
2023-07-06,375.50639589392335
2023-07-07,338.6296981249007
2023-07-08,359.56960573944696
2023-07-09,354.7064685046362
2023-07-10,360.1742712992977
2023-07-11,359.80915326871184
2023-07-12,357.2726041612024
2023-07-13,389.4943763805535
2023-07-14,371.33117010578854
2023-07-15,402.75885939777874
2023-07-16,346.0598229486492
2023-07-17,336.0086999250709
2023-07-18,394.5162011830684
2023-07-19,362.62033873110084
2023-07-20,361.5405437696723
2023-07-21,331.0591041198586
2023-07-22,320.4430113982701
2023-07-23,306.5903945006563
2023-07-24,278.3082188590339
2023-07-25,238.8505600675405
2023-07-26,297.3230695766377
2023-07-27,274.50866059113036
2023-07-28,240.59813322461355
2023-07-29,221.85896359087118
2023-07-30,207.1967150644429
2023-07-31,218.9995372394997
2023-08-01,196.10430962015388
2023-08-02,188.483623340618
2023-08-03,173.79049219509636
2023-08-04,181.38885447775652
2023-08-05,185.2538690431436
2023-08-06,139.89340971216936
2023-08-07,118.19389472848627
2023-08-08,113.93566143157557
2023-08-09,134.01423659292226
2023-08-10,120.41502880399038
2023-08-11,105.70085805418218
2023-08-12,92.76319591288964
2023-08-13,94.52959827955675
2023-08-14,72.80443794174482
2023-08-15,83.54741809431057
2023-08-16,106.17402044137322
2023-08-17,80.66874678737959
2023-08-18,80.31583848939587
2023-08-19,71.90152855363905
2023-08-20,81.80263377516998
2023-08-21,67.97655615963225
2023-08-22,60.97421976618061
2023-08-23,74.42823266398345
2023-08-24,77.68497431130689
2023-08-25,61.91072153302772
2023-08-26,53.68538891458273
2023-08-27,73.34045628364059
2023-08-28,43.76799737225809
2023-08-29,53.89719700039836
2023-08-30,36.200883636909424
2023-08-31,32.70281847767279
2023-09-01,46.57074013664223
2023-09-02,52.00388857042681
2023-09-03,22.031771097430727
2023-09-04,47.39980954914914
2023-09-05,45.255607642363884
2023-09-06,42.931714826261555
2023-09-07,43.64984640520361
2023-09-08,30.902085841383634
2023-09-09,32.73534585923832
2023-09-10,26.915974658927695
2023-09-11,28.760872491721777
2023-09-12,26.14908988161072
2023-09-13,38.99135199861837
2023-09-14,15.126208854444656
2023-09-15,39.78473719041776
2023-09-16,0.5297832268992622
2023-09-17,28.66749451802723
2023-09-18,17.783913697006476
2023-09-19,-4.4011828275708
2023-09-20,23.113231736736306
2023-09-21,23.256548820704158
2023-09-22,1.114464634259921
2023-09-23,9.658890949735735
2023-09-24,-13.852318927144662
2023-09-25,6.325109779698868
2023-09-26,13.345472319208314
2023-09-27,20.2114165262754
2023-09-28,16.69268613643338
2023-09-29,9.593400830803086
2023-09-30,19.574252508674803
2023-10-01,0.7038098601616571
2023-10-02,-4.117656100087789
2023-10-03,-12.029450557453382
2023-10-04,-7.513449743380349
2023-10-05,29.13566828300442
2023-10-06,-14.67242970323467
2023-10-07,29.81416251412913
2023-10-08,-11.397898656989206
2023-10-09,-15.657989252601379
2023-10-10,14.823951220815616
2023-10-11,11.468490465810337
2023-10-12,2.9884639649791387
2023-10-13,28.733116326989673
2023-10-14,-6.304756060801126
2023-10-15,-0.32543859029907907
2023-10-16,5.159673879562439
2023-10-17,-1.7301739097445834
2023-10-18,20.00352062606652
2023-10-19,25.94704027997153
2023-10-20,10.144426785534709
2023-10-21,4.698272975709795
2023-10-22,-21.66926707928578
2023-10-23,-12.139916031931332
2023-10-24,-18.927640527222103
2023-10-25,-25.607601314714415
2023-10-26,40.86479679632031
2023-10-27,8.684618096104414
2023-10-28,-27.18928748538736
2023-10-29,33.517513954711376
2023-10-30,23.622057059928494
2023-10-31,2.3877486940064996
2023-11-01,-21.837226820365494
2023-11-02,15.529389419835255
2023-11-03,-2.768852160761335
2023-11-04,4.966081748299039
2023-11-05,-15.330099037055223
2023-11-06,26.808522440674086
2023-11-07,27.96195104599386
2023-11-08,2.094852632027881
2023-11-09,-14.898337358434626
2023-11-10,26.09122962345235
2023-11-11,7.129825531390768
2023-11-12,-1.9729070163596407
2023-11-13,15.058556867934636
2023-11-14,25.258434791468584
2023-11-15,-6.184216095324339
2023-11-16,19.911259697444024
2023-11-17,23.956023111425672
2023-11-18,-31.267396710777273
2023-11-19,9.31590082737486
2023-11-20,13.564409967000055
2023-11-21,15.651760063857374
2023-11-22,5.400039791343274
2023-11-23,13.840492171941325
2023-11-24,18.225159330440107
2023-11-25,-5.2585550304050255
2023-11-26,-16.581439699715503
2023-11-27,-0.09995510088311932
2023-11-28,3.201858174808022
2023-11-29,-9.25921954632535
2023-11-30,-4.5528744281389795
2023-12-01,7.558483775622957
2023-12-02,-5.731255426639743
2023-12-03,9.71236567624663
2023-12-04,14.591700793405977
2023-12-05,-7.647992980942161
2023-12-06,-18.376897337652423
2023-12-07,2.87358604309041
2023-12-08,-4.548620006371695
2023-12-09,4.260555281805649
2023-12-10,14.480635983266568
2023-12-11,8.970791400911905
2023-12-12,-18.925796706574786
2023-12-13,0.0686882384849995
2023-12-14,-20.349991680197668
2023-12-15,-34.811743621078236
2023-12-16,-7.382265814032698
2023-12-17,-34.91175220130876
2023-12-18,-6.485973557961706
2023-12-19,23.363871581025037
2023-12-20,-4.415098101516566
2023-12-21,1.3714330932664835
2023-12-22,-22.899877950779853
2023-12-23,0.05296363362948259
2023-12-24,22.04772014479838
2023-12-25,-5.0470124273231365
2023-12-26,-32.55989481343297
2023-12-27,-25.293264808893294
2023-12-28,1.5538280264038364
2023-12-29,7.956137209430305
2023-12-30,-5.041438759761427
2023-12-31,3.9313590890986703
